log_id,timestamp,username,source_ip,destination_host,status,auth_method
1465,2025-09-06 17:06:00,ralph89,172.20.210.112,corp-server-02,FAILURE,MFA
1466,2025-09-03 09:24:00,patrick87,192.168.99.98,corp-server-02,SUCCESS,MFA
1467,2025-09-02 17:50:00,rmendoza,10.184.241.58,corp-server-02,FAILURE,SSH
1468,2025-09-03 06:22:00,adam81,10.139.79.224,db-server-01,FAILURE,PASSWORD
1469,2025-09-01 01:04:00,myersdenise,192.168.143.176,corp-server-02,FAILURE,PASSWORD
1470,2025-09-05 03:26:00,karen75,192.168.251.225,corp-server-02,SUCCESS,PASSWORD
1471,2025-09-01 02:53:00,nolson,192.168.219.18,corp-server-01,FAILURE,PASSWORD
1472,2025-09-01 22:25:00,kaitlynklein,172.26.158.111,corp-server-01,FAILURE,SSH
1473,2025-09-07 02:18:00,stewartkarina,10.43.164.241,corp-server-02,FAILURE,PASSWORD
1474,2025-09-02 16:08:00,melissa87,172.18.27.58,vpn-gateway,FAILURE,MFA
1475,2025-09-01 17:41:00,jeremycordova,172.22.155.106,corp-server-02,SUCCESS,SSH
1476,2025-09-05 23:46:00,lewisamanda,192.168.203.237,corp-server-01,FAILURE,PASSWORD
1477,2025-09-02 18:11:00,barretteric,192.168.86.146,vpn-gateway,FAILURE,MFA
1478,2025-09-01 19:33:00,kimberly65,172.25.199.223,vpn-gateway,FAILURE,PASSWORD
1479,2025-09-07 19:57:00,sophia39,172.22.191.177,corp-server-01,SUCCESS,SSH
1480,2025-09-06 22:03:00,wjones,10.98.195.49,corp-server-01,SUCCESS,MFA
1481,2025-09-01 05:48:00,ujohnson,172.23.96.154,vpn-gateway,SUCCESS,SSH
1482,2025-09-06 14:01:00,monicaschwartz,172.21.103.230,corp-server-01,FAILURE,MFA
1483,2025-09-03 02:31:00,nixoncheryl,10.122.187.0,vpn-gateway,FAILURE,SSH
1484,2025-09-05 19:10:00,christine64,192.168.115.12,db-server-01,FAILURE,PASSWORD
1485,2025-09-02 15:10:00,brownariel,172.31.41.136,vpn-gateway,FAILURE,MFA
1486,2025-09-06 23:12:00,carpentermartha,10.110.137.88,corp-server-02,FAILURE,SSH
1487,2025-09-06 10:40:00,aramos,192.168.204.81,corp-server-02,FAILURE,SSH
1488,2025-09-02 08:44:00,tammydeleon,10.42.248.214,corp-server-01,SUCCESS,SSH
1489,2025-09-02 01:56:00,adickson,10.80.254.225,vpn-gateway,SUCCESS,SSH
1490,2025-09-02 21:04:00,roger89,172.28.24.103,corp-server-02,FAILURE,PASSWORD
1491,2025-09-04 17:38:00,hholloway,10.189.154.107,corp-server-01,FAILURE,PASSWORD
1492,2025-09-07 06:17:00,nguyenpreston,192.168.62.177,db-server-01,SUCCESS,SSH
1493,2025-09-04 21:35:00,johnsonlisa,10.103.113.87,corp-server-01,FAILURE,MFA
1494,2025-09-05 22:38:00,alan93,192.168.71.98,db-server-01,SUCCESS,SSH
1495,2025-09-07 02:33:00,anthony12,172.25.59.90,corp-server-02,SUCCESS,PASSWORD
1496,2025-09-06 10:33:00,steven57,172.25.190.194,db-server-01,FAILURE,PASSWORD
1497,2025-09-03 04:50:00,phamdaniel,172.22.227.192,corp-server-02,FAILURE,MFA
1498,2025-09-02 07:57:00,shernandez,10.32.208.46,corp-server-01,FAILURE,PASSWORD
1499,2025-09-07 01:06:00,samuel49,172.30.217.132,db-server-01,SUCCESS,SSH
1500,2025-09-04 11:52:00,jasonrodriguez,10.124.59.205,db-server-01,SUCCESS,PASSWORD
1501,2025-09-03 10:16:00,jonesangela,172.23.167.141,vpn-gateway,SUCCESS,PASSWORD
1502,2025-09-02 15:29:00,alisonsmith,10.159.135.96,corp-server-02,FAILURE,PASSWORD
1503,2025-09-07 21:45:00,valerie89,10.168.217.20,corp-server-01,SUCCESS,SSH
1504,2025-09-01 10:27:00,lmason,192.168.229.26,db-server-01,SUCCESS,SSH
1505,2025-09-03 06:53:00,ijones,10.217.73.127,db-server-01,SUCCESS,SSH
1506,2025-09-03 01:37:00,zdaniels,192.168.166.133,corp-server-01,FAILURE,SSH
1507,2025-09-05 05:04:00,grayregina,192.168.252.168,db-server-01,SUCCESS,PASSWORD
1508,2025-09-04 04:07:00,margaret07,10.92.26.76,db-server-01,FAILURE,PASSWORD
1509,2025-09-04 21:01:00,petersonryan,172.16.151.158,corp-server-01,FAILURE,MFA
1510,2025-09-03 07:41:00,shawnjackson,172.27.133.148,corp-server-01,SUCCESS,MFA
1511,2025-09-05 03:59:00,davidsonscott,172.28.76.40,corp-server-02,SUCCESS,PASSWORD
1512,2025-09-06 00:53:00,margaret11,192.168.178.236,corp-server-02,FAILURE,MFA
1513,2025-09-07 00:03:00,vaughancatherine,172.31.38.123,corp-server-01,FAILURE,MFA
1514,2025-09-02 04:04:00,gina13,172.30.236.14,vpn-gateway,SUCCESS,MFA
1515,2025-09-04 18:28:00,wruiz,172.24.86.209,db-server-01,SUCCESS,MFA
1516,2025-09-04 05:21:00,samantha63,192.168.207.184,db-server-01,FAILURE,MFA
1517,2025-09-02 07:08:00,davispaul,172.18.77.93,db-server-01,SUCCESS,SSH
1518,2025-09-02 12:26:00,yhaney,172.17.114.24,db-server-01,SUCCESS,MFA
1519,2025-09-06 23:10:00,allenreilly,10.228.126.53,vpn-gateway,SUCCESS,SSH
1520,2025-09-02 21:27:00,thomas57,10.142.15.130,corp-server-02,FAILURE,PASSWORD
1521,2025-09-01 00:45:00,bstone,192.168.17.156,vpn-gateway,SUCCESS,MFA
1522,2025-09-07 12:13:00,burkeshawn,172.22.67.127,corp-server-02,SUCCESS,PASSWORD
1523,2025-09-05 06:05:00,dianejackson,10.41.204.174,vpn-gateway,FAILURE,PASSWORD
1524,2025-09-04 22:13:00,marthahinton,192.168.16.223,vpn-gateway,FAILURE,SSH
1525,2025-09-06 18:33:00,ucarter,192.168.193.75,vpn-gateway,FAILURE,PASSWORD
1526,2025-09-06 10:10:00,flemingchristine,192.168.85.107,db-server-01,FAILURE,MFA
1527,2025-09-04 14:54:00,gaychristopher,10.59.17.237,db-server-01,FAILURE,PASSWORD
1528,2025-09-02 05:14:00,gonzaleznancy,172.29.233.100,corp-server-02,SUCCESS,PASSWORD
1529,2025-09-04 00:53:00,nunezkathryn,10.178.68.9,corp-server-01,FAILURE,SSH
1530,2025-09-03 04:26:00,nicholstony,172.19.165.60,db-server-01,SUCCESS,MFA
1531,2025-09-07 14:07:00,garyklein,10.194.126.134,db-server-01,FAILURE,MFA
1532,2025-09-03 21:00:00,danielle81,172.20.163.126,db-server-01,SUCCESS,PASSWORD
1533,2025-09-01 11:34:00,jasonballard,10.242.125.245,corp-server-02,FAILURE,MFA
1534,2025-09-01 07:03:00,vanessa06,10.153.254.53,vpn-gateway,SUCCESS,MFA
1535,2025-09-07 19:13:00,bridgetvasquez,192.168.51.254,db-server-01,SUCCESS,MFA
1536,2025-09-03 03:37:00,obrienshelley,172.19.214.218,corp-server-02,FAILURE,SSH
1537,2025-09-02 21:01:00,jillcortez,172.16.221.52,corp-server-02,FAILURE,PASSWORD
1538,2025-09-01 16:15:00,marshallsonya,192.168.183.16,corp-server-01,FAILURE,PASSWORD
1539,2025-09-04 11:53:00,bowmanandrea,172.18.6.234,corp-server-01,FAILURE,PASSWORD
1540,2025-09-06 12:55:00,gcoleman,192.168.89.105,vpn-gateway,SUCCESS,SSH
1541,2025-09-01 14:00:00,colton63,10.91.123.127,corp-server-02,SUCCESS,MFA
1542,2025-09-01 01:53:00,clarkariana,192.168.154.36,vpn-gateway,FAILURE,MFA
1543,2025-09-07 07:06:00,kevin74,192.168.230.247,vpn-gateway,SUCCESS,PASSWORD
1544,2025-09-01 07:10:00,pedro99,172.25.126.72,corp-server-01,FAILURE,SSH
1545,2025-09-07 20:47:00,john23,10.18.43.1,corp-server-01,FAILURE,SSH
1546,2025-09-01 06:05:00,elizabeth28,172.21.64.34,corp-server-01,FAILURE,MFA
1547,2025-09-04 22:36:00,coxian,10.78.224.186,corp-server-02,SUCCESS,MFA
1548,2025-09-03 11:16:00,normanstephanie,172.22.60.20,corp-server-01,SUCCESS,MFA
1549,2025-09-04 12:52:00,douglas25,10.135.186.141,db-server-01,FAILURE,MFA
1550,2025-09-05 19:42:00,aschmidt,10.207.109.52,corp-server-02,SUCCESS,MFA
1551,2025-09-01 09:27:00,rachelwest,172.16.204.85,db-server-01,SUCCESS,MFA
1552,2025-09-02 04:12:00,crystal98,10.55.70.65,corp-server-02,FAILURE,PASSWORD
1553,2025-09-01 16:57:00,ogray,10.128.81.76,corp-server-02,SUCCESS,SSH
1554,2025-09-06 09:17:00,cassandraadams,172.18.222.224,vpn-gateway,FAILURE,SSH
1555,2025-09-05 16:54:00,twilson,172.19.177.35,corp-server-01,FAILURE,SSH
1556,2025-09-07 14:18:00,fwilliamson,10.124.102.197,db-server-01,SUCCESS,MFA
1557,2025-09-04 05:25:00,vanceshelly,10.145.180.126,db-server-01,FAILURE,PASSWORD
1558,2025-09-01 21:38:00,mary05,192.168.61.248,corp-server-02,SUCCESS,PASSWORD
1559,2025-09-07 08:24:00,cponce,10.64.137.57,vpn-gateway,SUCCESS,MFA
1560,2025-09-07 12:04:00,jameshill,10.242.200.195,db-server-01,FAILURE,SSH
1561,2025-09-07 07:01:00,ogarcia,10.225.195.252,vpn-gateway,SUCCESS,PASSWORD
1562,2025-09-05 02:28:00,littlegary,10.134.72.142,db-server-01,FAILURE,MFA
1563,2025-09-04 18:10:00,lindseybush,10.238.54.14,corp-server-01,FAILURE,SSH
1564,2025-09-01 15:45:00,callahanyvette,10.101.229.228,corp-server-01,SUCCESS,PASSWORD
1565,2025-09-07 04:38:00,tayloralyssa,172.19.97.57,db-server-01,SUCCESS,SSH
1566,2025-09-02 05:44:00,brianporter,10.21.98.229,corp-server-02,SUCCESS,PASSWORD
1567,2025-09-05 16:03:00,davissteven,172.16.21.129,corp-server-02,SUCCESS,PASSWORD
1568,2025-09-02 01:03:00,cathypaul,192.168.37.89,corp-server-01,SUCCESS,PASSWORD
1569,2025-09-07 08:01:00,samanthaaguilar,172.21.74.235,corp-server-01,SUCCESS,MFA
1570,2025-09-02 16:06:00,lgregory,172.24.99.250,corp-server-01,SUCCESS,PASSWORD
1571,2025-09-01 00:46:00,angelawilliams,172.16.0.119,corp-server-02,SUCCESS,PASSWORD
1572,2025-09-02 21:53:00,bradshawjenny,192.168.134.73,db-server-01,FAILURE,PASSWORD
1573,2025-09-03 01:45:00,whitemichael,192.168.129.115,vpn-gateway,SUCCESS,SSH
1574,2025-09-06 04:20:00,thompsonmichael,192.168.107.41,corp-server-02,SUCCESS,MFA
1575,2025-09-02 05:46:00,vgibson,172.31.138.146,db-server-01,SUCCESS,MFA
1576,2025-09-05 04:36:00,gilbertjulie,192.168.200.244,db-server-01,FAILURE,PASSWORD
1577,2025-09-02 07:25:00,wthomas,192.168.247.13,vpn-gateway,SUCCESS,SSH
1578,2025-09-05 15:04:00,bushkatherine,172.27.127.69,corp-server-01,SUCCESS,SSH
1579,2025-09-04 17:59:00,rhonda77,192.168.224.120,corp-server-02,SUCCESS,PASSWORD
1580,2025-09-03 23:05:00,craig81,172.18.65.6,db-server-01,SUCCESS,PASSWORD
1581,2025-09-06 00:28:00,donaldreed,172.23.75.187,vpn-gateway,SUCCESS,MFA
1582,2025-09-02 13:08:00,mfoster,192.168.103.8,corp-server-02,SUCCESS,SSH
1583,2025-09-04 03:31:00,ericcook,192.168.169.85,corp-server-01,FAILURE,PASSWORD
1584,2025-09-05 23:59:00,princeantonio,10.94.134.166,corp-server-02,FAILURE,PASSWORD
1585,2025-09-02 04:12:00,eileen32,172.30.32.187,db-server-01,SUCCESS,SSH
1586,2025-09-06 14:37:00,jirwin,172.31.246.147,vpn-gateway,SUCCESS,PASSWORD
1587,2025-09-07 09:45:00,christophercurry,10.2.233.141,corp-server-01,FAILURE,PASSWORD
1588,2025-09-06 03:52:00,summerselizabeth,10.38.103.57,vpn-gateway,FAILURE,SSH
1589,2025-09-02 08:52:00,fquinn,10.240.127.134,db-server-01,SUCCESS,PASSWORD
1590,2025-09-07 12:12:00,fwilson,192.168.107.184,corp-server-01,FAILURE,MFA
1591,2025-09-02 08:56:00,tpeterson,192.168.195.193,vpn-gateway,SUCCESS,SSH
1592,2025-09-02 07:15:00,hodgesscott,10.138.150.170,corp-server-02,FAILURE,SSH
1593,2025-09-02 08:09:00,allen34,172.29.152.87,vpn-gateway,FAILURE,PASSWORD
1594,2025-09-05 20:23:00,martinezlee,192.168.103.75,vpn-gateway,SUCCESS,SSH
1595,2025-09-02 19:10:00,mooresarah,192.168.28.67,db-server-01,SUCCESS,MFA
1596,2025-09-02 20:51:00,harrisbarbara,192.168.103.135,db-server-01,FAILURE,SSH
1597,2025-09-03 00:46:00,ballardkayla,10.102.38.38,corp-server-02,FAILURE,PASSWORD
1598,2025-09-07 12:15:00,vparker,172.16.119.192,db-server-01,FAILURE,PASSWORD
1599,2025-09-05 15:00:00,omedina,192.168.43.2,corp-server-02,SUCCESS,PASSWORD
1600,2025-09-05 10:08:00,osbornemichael,192.168.228.33,corp-server-02,SUCCESS,SSH
1601,2025-09-04 01:05:00,haleyho,10.79.179.168,vpn-gateway,SUCCESS,PASSWORD
1602,2025-09-03 05:34:00,gabrielingram,172.31.141.0,vpn-gateway,SUCCESS,PASSWORD
1603,2025-09-04 12:02:00,barbara32,10.225.238.161,corp-server-02,SUCCESS,MFA
1604,2025-09-01 16:18:00,timothy86,172.24.75.45,corp-server-01,SUCCESS,PASSWORD
1605,2025-09-05 20:18:00,russell11,192.168.175.230,corp-server-02,SUCCESS,PASSWORD
1606,2025-09-06 04:51:00,madisoncuevas,10.3.232.191,vpn-gateway,FAILURE,PASSWORD
1607,2025-09-07 10:29:00,william13,172.16.215.92,corp-server-01,SUCCESS,SSH
1608,2025-09-04 17:40:00,ppayne,192.168.253.178,corp-server-02,SUCCESS,MFA
1609,2025-09-05 07:40:00,jessica47,172.26.133.40,corp-server-02,FAILURE,MFA
1610,2025-09-02 18:38:00,lindsey51,172.23.81.20,db-server-01,SUCCESS,MFA
1611,2025-09-04 10:38:00,noah83,10.119.52.172,db-server-01,FAILURE,PASSWORD
1612,2025-09-07 07:46:00,elizabethfrye,10.192.239.117,corp-server-02,SUCCESS,PASSWORD
1613,2025-09-04 02:17:00,dandoyle,172.25.121.211,db-server-01,SUCCESS,SSH
1614,2025-09-07 08:47:00,nicolemurphy,192.168.198.163,vpn-gateway,FAILURE,SSH
1615,2025-09-06 06:46:00,agrant,10.204.248.23,corp-server-02,FAILURE,PASSWORD
1616,2025-09-01 06:42:00,woodsmarcus,192.168.59.226,vpn-gateway,FAILURE,MFA
1617,2025-09-01 08:17:00,ngonzalez,172.19.227.246,db-server-01,SUCCESS,MFA
1618,2025-09-05 10:39:00,xsmith,192.168.146.221,vpn-gateway,SUCCESS,MFA
1619,2025-09-07 21:01:00,cynthiawaters,172.26.106.25,vpn-gateway,FAILURE,SSH
1620,2025-09-04 12:40:00,stephanierice,192.168.184.21,corp-server-01,FAILURE,PASSWORD
1621,2025-09-01 02:32:00,larryestrada,10.204.31.235,db-server-01,FAILURE,SSH
1622,2025-09-02 09:22:00,wtaylor,172.29.72.69,db-server-01,SUCCESS,PASSWORD
1623,2025-09-01 09:02:00,scottaimee,10.158.21.221,corp-server-01,SUCCESS,PASSWORD
1624,2025-09-04 20:47:00,robertspeter,10.196.136.198,vpn-gateway,SUCCESS,SSH
1625,2025-09-06 14:36:00,berryjacob,10.192.99.82,corp-server-01,SUCCESS,PASSWORD
1626,2025-09-02 09:21:00,burtonjonathan,10.123.249.186,vpn-gateway,SUCCESS,SSH
1627,2025-09-05 01:36:00,oconnorwhitney,10.243.64.30,corp-server-01,SUCCESS,SSH
1628,2025-09-06 00:08:00,jmoody,192.168.81.39,db-server-01,SUCCESS,SSH
1629,2025-09-02 06:18:00,elizabethmiller,192.168.128.39,vpn-gateway,SUCCESS,PASSWORD
1630,2025-09-06 07:41:00,matthewstristan,172.17.122.4,vpn-gateway,SUCCESS,SSH
1631,2025-09-03 10:22:00,jenniferlewis,172.23.159.152,corp-server-01,FAILURE,SSH
1632,2025-09-01 02:33:00,josephmarquez,192.168.155.246,vpn-gateway,FAILURE,PASSWORD
1633,2025-09-06 07:07:00,andersonjeffery,172.16.116.31,corp-server-02,FAILURE,PASSWORD
1634,2025-09-04 00:55:00,moorejeremy,10.9.13.47,corp-server-02,FAILURE,PASSWORD
1635,2025-09-07 20:04:00,yhamilton,192.168.134.68,db-server-01,SUCCESS,PASSWORD
1636,2025-09-02 06:34:00,dperez,10.240.111.53,db-server-01,SUCCESS,MFA
1637,2025-09-02 23:05:00,cheyennelarson,192.168.158.148,vpn-gateway,SUCCESS,MFA
1638,2025-09-05 22:53:00,lanebeverly,172.25.80.74,corp-server-02,FAILURE,PASSWORD
1639,2025-09-07 07:45:00,christine67,172.23.50.249,corp-server-02,FAILURE,MFA
1640,2025-09-02 05:01:00,peter82,10.171.255.88,corp-server-02,SUCCESS,MFA
1641,2025-09-04 12:04:00,linda80,10.118.146.44,vpn-gateway,FAILURE,PASSWORD
1642,2025-09-06 09:55:00,amy47,172.20.174.249,vpn-gateway,FAILURE,MFA
1643,2025-09-06 05:57:00,tfranklin,10.53.214.124,vpn-gateway,FAILURE,MFA
1644,2025-09-06 18:38:00,nathan76,10.234.61.49,vpn-gateway,SUCCESS,MFA
1645,2025-09-03 22:13:00,jeffreystephenson,10.2.175.123,vpn-gateway,FAILURE,MFA
1646,2025-09-03 18:24:00,chanlisa,172.30.254.199,db-server-01,FAILURE,MFA
1647,2025-09-02 05:10:00,christopher32,192.168.229.55,vpn-gateway,SUCCESS,PASSWORD
1648,2025-09-02 14:55:00,vickielamb,10.126.183.240,db-server-01,SUCCESS,MFA
1649,2025-09-06 03:12:00,fernandezjacqueline,172.24.41.179,vpn-gateway,SUCCESS,SSH
1650,2025-09-05 03:40:00,eric07,10.245.177.234,corp-server-01,FAILURE,SSH
1651,2025-09-06 21:31:00,hilldarrell,10.149.144.91,corp-server-02,FAILURE,MFA
1652,2025-09-06 08:44:00,michellekelly,172.19.7.118,db-server-01,SUCCESS,SSH
1653,2025-09-04 01:52:00,lesliefletcher,192.168.44.194,vpn-gateway,FAILURE,SSH
1654,2025-09-06 05:04:00,cynthiarangel,10.121.114.21,corp-server-01,SUCCESS,MFA
1655,2025-09-07 13:40:00,joshua14,172.27.147.155,db-server-01,SUCCESS,SSH
1656,2025-09-03 19:49:00,elizabethmiller,192.168.90.221,vpn-gateway,FAILURE,PASSWORD
1657,2025-09-06 02:16:00,morgan78,10.85.78.177,vpn-gateway,FAILURE,SSH
1658,2025-09-02 01:22:00,suarezkatherine,10.153.1.119,db-server-01,FAILURE,PASSWORD
1659,2025-09-04 05:20:00,susan20,172.27.196.111,vpn-gateway,FAILURE,SSH
1660,2025-09-02 11:25:00,franciscotorres,172.20.227.36,corp-server-01,FAILURE,SSH
1661,2025-09-03 07:26:00,jenniferpatel,172.23.181.84,db-server-01,SUCCESS,MFA
1662,2025-09-02 10:48:00,bkemp,172.17.41.57,vpn-gateway,SUCCESS,SSH
1663,2025-09-06 10:04:00,jeremywilliams,192.168.213.50,db-server-01,FAILURE,PASSWORD
1664,2025-09-01 10:49:00,danielsolis,192.168.36.4,corp-server-01,FAILURE,PASSWORD
1665,2025-09-02 18:36:00,zknight,192.168.61.167,corp-server-02,SUCCESS,SSH
1666,2025-09-03 00:28:00,amy88,192.168.37.5,corp-server-02,FAILURE,MFA
1667,2025-09-01 07:49:00,lewisdavid,10.5.230.232,corp-server-01,SUCCESS,MFA
1668,2025-09-01 01:19:00,melissagreen,192.168.250.15,db-server-01,FAILURE,MFA
1669,2025-09-01 08:51:00,randallhernandez,10.225.115.31,corp-server-01,FAILURE,SSH
1670,2025-09-04 17:19:00,lkennedy,172.20.36.17,corp-server-02,FAILURE,PASSWORD
1671,2025-09-05 20:25:00,mckenziejuan,10.69.47.201,db-server-01,FAILURE,SSH
1672,2025-09-06 05:56:00,qbrady,172.16.151.252,vpn-gateway,SUCCESS,MFA
1673,2025-09-02 15:55:00,rsullivan,172.31.73.143,corp-server-01,SUCCESS,PASSWORD
1674,2025-09-01 13:39:00,dylanwilliams,192.168.74.40,vpn-gateway,FAILURE,PASSWORD
1675,2025-09-03 16:11:00,veronicaball,172.27.157.158,corp-server-01,FAILURE,PASSWORD
1676,2025-09-05 19:10:00,jennifer45,172.30.242.177,vpn-gateway,FAILURE,SSH
1677,2025-09-05 10:11:00,ijordan,192.168.89.232,corp-server-02,SUCCESS,SSH
1678,2025-09-01 11:38:00,stephen69,172.27.120.244,vpn-gateway,FAILURE,MFA
1679,2025-09-06 22:14:00,escott,10.224.48.148,corp-server-02,FAILURE,SSH
1680,2025-09-03 08:45:00,sconrad,10.62.203.22,corp-server-02,FAILURE,PASSWORD
1681,2025-09-07 21:58:00,joshua78,192.168.27.125,db-server-01,SUCCESS,SSH
1682,2025-09-02 08:39:00,aaronhahn,10.42.44.55,corp-server-01,SUCCESS,SSH
1683,2025-09-05 13:42:00,joshuadean,172.30.174.147,vpn-gateway,FAILURE,PASSWORD
1684,2025-09-05 19:35:00,ltaylor,192.168.25.20,db-server-01,SUCCESS,SSH
1685,2025-09-06 07:06:00,pacemichael,172.27.167.219,db-server-01,FAILURE,PASSWORD
1686,2025-09-07 02:02:00,rhonda81,10.100.19.174,vpn-gateway,FAILURE,SSH
1687,2025-09-06 19:08:00,michellevance,10.173.184.28,corp-server-01,FAILURE,SSH
1688,2025-09-01 20:15:00,kimberlybrooks,172.27.13.57,corp-server-01,SUCCESS,SSH
1689,2025-09-02 06:53:00,munozstephen,192.168.161.143,db-server-01,FAILURE,PASSWORD
1690,2025-09-05 18:13:00,carterchristian,192.168.91.163,vpn-gateway,FAILURE,SSH
1691,2025-09-05 09:33:00,barneskaitlyn,172.29.92.54,corp-server-01,SUCCESS,PASSWORD
1692,2025-09-05 09:31:00,michael93,10.217.167.176,db-server-01,SUCCESS,MFA
1693,2025-09-03 21:07:00,brightbruce,172.17.55.127,corp-server-01,FAILURE,SSH
1694,2025-09-05 18:23:00,amy74,172.28.125.250,db-server-01,SUCCESS,SSH
1695,2025-09-02 22:19:00,alexjohnson,10.162.215.55,vpn-gateway,FAILURE,SSH
1696,2025-09-06 03:31:00,bennettamber,192.168.250.31,corp-server-01,FAILURE,SSH
1697,2025-09-05 03:34:00,anelson,192.168.143.13,db-server-01,FAILURE,PASSWORD
1698,2025-09-06 19:25:00,ogibson,192.168.82.75,db-server-01,SUCCESS,PASSWORD
1699,2025-09-06 21:51:00,carlosmccoy,172.30.124.141,corp-server-01,SUCCESS,PASSWORD
1700,2025-09-03 09:58:00,juliaporter,10.130.2.152,corp-server-01,FAILURE,MFA
1701,2025-09-01 03:03:00,ianelliott,172.26.68.232,db-server-01,FAILURE,PASSWORD
1702,2025-09-01 03:03:00,davidhiggins,10.96.105.134,db-server-01,SUCCESS,SSH
1703,2025-09-04 14:22:00,nfritz,172.25.161.178,vpn-gateway,FAILURE,MFA
1704,2025-09-01 03:40:00,nrobertson,10.180.14.210,db-server-01,FAILURE,MFA
1705,2025-09-03 08:41:00,hclark,172.16.177.145,corp-server-01,FAILURE,MFA
1706,2025-09-01 00:03:00,michellefreeman,192.168.205.151,corp-server-01,SUCCESS,PASSWORD
1707,2025-09-06 22:03:00,lgutierrez,192.168.149.219,corp-server-01,FAILURE,SSH
1708,2025-09-06 15:24:00,lauracunningham,10.132.135.93,corp-server-02,FAILURE,PASSWORD
1709,2025-09-05 03:33:00,mariah12,10.55.81.132,corp-server-01,SUCCESS,MFA
1710,2025-09-03 07:29:00,iwatson,10.227.6.206,vpn-gateway,FAILURE,PASSWORD
1711,2025-09-04 15:57:00,cjenkins,172.20.221.80,db-server-01,SUCCESS,SSH
1712,2025-09-06 19:24:00,dawn54,192.168.49.131,vpn-gateway,SUCCESS,PASSWORD
1713,2025-09-07 18:09:00,millermichael,10.222.165.70,corp-server-02,SUCCESS,PASSWORD
1714,2025-09-01 15:52:00,jessica41,192.168.69.116,corp-server-01,SUCCESS,MFA
1715,2025-09-01 03:30:00,perezjacob,192.168.31.148,db-server-01,SUCCESS,SSH
1716,2025-09-02 15:38:00,josephcarpenter,172.18.47.193,corp-server-01,FAILURE,MFA
1717,2025-09-03 21:19:00,vcooper,172.29.83.128,corp-server-01,SUCCESS,PASSWORD
1718,2025-09-01 23:32:00,adammurphy,10.235.7.73,corp-server-01,FAILURE,MFA
1719,2025-09-03 02:34:00,mallen,10.121.92.148,vpn-gateway,SUCCESS,PASSWORD
1720,2025-09-05 17:48:00,bakerjames,172.28.8.82,corp-server-01,SUCCESS,MFA
1721,2025-09-06 00:09:00,matthew65,192.168.52.211,corp-server-02,SUCCESS,MFA
1722,2025-09-05 08:10:00,elizabethward,192.168.250.191,corp-server-01,FAILURE,PASSWORD
1723,2025-09-04 05:51:00,patrickhudson,192.168.98.43,corp-server-02,SUCCESS,MFA
1724,2025-09-07 10:26:00,vvargas,10.182.179.77,db-server-01,FAILURE,MFA
1725,2025-09-06 14:59:00,johnsonbradley,172.31.137.56,vpn-gateway,FAILURE,MFA
1726,2025-09-04 10:56:00,timothycarroll,10.4.127.108,db-server-01,SUCCESS,SSH
1727,2025-09-03 11:14:00,robin31,192.168.99.8,vpn-gateway,SUCCESS,SSH
1728,2025-09-03 23:56:00,romeroteresa,172.22.47.157,corp-server-01,SUCCESS,MFA
1729,2025-09-05 06:54:00,jaclynadams,172.23.69.99,corp-server-02,FAILURE,MFA
1730,2025-09-03 21:16:00,thomasnorman,10.112.123.126,db-server-01,SUCCESS,MFA
1731,2025-09-04 08:08:00,kellyadam,172.17.220.175,corp-server-02,SUCCESS,MFA
1732,2025-09-02 21:45:00,tony59,10.162.241.72,corp-server-02,SUCCESS,PASSWORD
1733,2025-09-06 08:06:00,parkerrobert,192.168.51.191,vpn-gateway,FAILURE,SSH
1734,2025-09-06 21:16:00,davischristian,10.254.73.179,corp-server-02,FAILURE,PASSWORD
1735,2025-09-02 12:43:00,twilliams,192.168.1.60,db-server-01,FAILURE,SSH
1736,2025-09-05 09:53:00,aliciarivera,10.198.38.133,corp-server-02,FAILURE,SSH
1737,2025-09-05 20:15:00,bnguyen,10.49.173.93,db-server-01,FAILURE,MFA
1738,2025-09-01 02:14:00,daryljones,192.168.230.215,vpn-gateway,SUCCESS,PASSWORD
1739,2025-09-06 01:52:00,davisluke,172.26.31.240,corp-server-01,SUCCESS,MFA
1740,2025-09-01 14:41:00,jacksonkelly,192.168.167.205,vpn-gateway,FAILURE,SSH
1741,2025-09-07 01:20:00,christina53,172.18.163.161,corp-server-01,FAILURE,PASSWORD
1742,2025-09-06 05:54:00,gardneremma,172.19.130.65,corp-server-02,FAILURE,SSH
1743,2025-09-04 22:42:00,joshuasmith,192.168.165.113,db-server-01,FAILURE,SSH
1744,2025-09-04 13:38:00,angelawest,192.168.82.144,vpn-gateway,FAILURE,SSH
1745,2025-09-01 11:18:00,philip05,172.18.171.76,vpn-gateway,SUCCESS,MFA
1746,2025-09-06 08:58:00,ecole,192.168.238.16,corp-server-02,FAILURE,SSH
1747,2025-09-04 21:15:00,youngrachel,192.168.7.249,corp-server-01,FAILURE,MFA
1748,2025-09-04 21:45:00,jeffreybaker,172.19.163.69,corp-server-01,SUCCESS,PASSWORD
1749,2025-09-05 21:36:00,brandongeorge,192.168.178.66,vpn-gateway,FAILURE,PASSWORD
1750,2025-09-07 03:13:00,jonessteve,10.6.93.111,db-server-01,FAILURE,MFA
1751,2025-09-02 18:58:00,robert42,10.193.49.161,corp-server-02,SUCCESS,PASSWORD
1752,2025-09-04 22:29:00,john28,172.26.156.31,corp-server-01,SUCCESS,MFA
