log_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
1535,2025-09-04 00:16:00,172.27.103.183,192.168.209.97,28891,22,UDP,DROP
1536,2025-09-07 20:43:00,172.18.193.119,192.168.34.85,20201,3389,TCP,ALLOW
1537,2025-09-03 12:48:00,172.31.18.151,10.1.173.50,52357,3389,UDP,ALLOW
1538,2025-09-01 20:53:00,172.19.36.212,10.1.89.136,29673,80,TCP,ALLOW
1539,2025-09-03 15:12:00,192.168.97.3,192.168.77.57,55144,8080,TCP,DENY
1540,2025-09-05 07:37:00,172.31.7.201,10.127.245.21,40078,3389,UDP,ALLOW
1541,2025-09-05 18:51:00,172.17.42.191,10.161.241.153,41163,22,UDP,ALLOW
1542,2025-09-03 11:39:00,172.18.252.36,10.85.145.183,39849,22,TCP,DENY
1543,2025-09-02 17:18:00,172.27.243.58,172.22.60.115,15196,3389,TCP,DENY
1544,2025-09-01 03:36:00,172.30.55.14,192.168.66.244,44171,80,UDP,ALLOW
1545,2025-09-05 05:25:00,172.28.147.155,10.54.165.124,12807,8080,UDP,ALLOW
1546,2025-09-04 10:55:00,172.28.126.129,172.23.119.234,46556,3389,UDP,DENY
1547,2025-09-05 02:01:00,192.168.77.111,192.168.74.58,4207,443,UDP,DROP
1548,2025-09-03 15:28:00,192.168.162.57,10.7.170.63,47706,8080,TCP,DROP
1549,2025-09-06 12:00:00,172.19.111.65,192.168.118.204,31601,3389,TCP,DROP
1550,2025-09-01 17:04:00,172.26.220.86,172.30.117.170,53568,80,TCP,DROP
1551,2025-09-04 05:29:00,172.26.55.246,192.168.17.58,1123,443,TCP,DENY
1552,2025-09-02 11:19:00,10.170.84.94,172.29.134.197,9016,22,TCP,DROP
1553,2025-09-01 02:10:00,172.23.11.182,192.168.207.238,4209,3389,TCP,DENY
1554,2025-09-01 01:31:00,172.30.98.177,10.253.32.113,56233,80,UDP,ALLOW
1555,2025-09-07 03:19:00,172.22.65.10,10.88.38.56,56868,443,UDP,DROP
1556,2025-09-05 02:51:00,172.19.93.14,172.31.163.232,46766,8080,TCP,DROP
1557,2025-09-03 13:31:00,192.168.193.175,172.22.39.154,17101,22,UDP,DENY
1558,2025-09-07 16:29:00,10.0.83.160,172.30.53.127,7197,3389,UDP,DROP
1559,2025-09-02 00:52:00,192.168.254.244,10.254.140.205,33937,80,TCP,ALLOW
1560,2025-09-06 16:27:00,172.31.94.171,192.168.63.99,35155,8080,TCP,DENY
1561,2025-09-04 04:17:00,192.168.63.161,10.197.161.35,37050,22,TCP,DROP
1562,2025-09-07 16:31:00,192.168.46.30,10.35.32.180,56394,22,UDP,DENY
1563,2025-09-02 11:55:00,172.29.165.48,192.168.242.67,30991,22,TCP,ALLOW
1564,2025-09-05 08:47:00,192.168.198.64,172.28.166.170,29478,8080,UDP,DENY
1565,2025-09-04 06:01:00,10.244.184.224,192.168.82.150,31068,80,UDP,DROP
1566,2025-09-04 12:24:00,192.168.121.138,172.21.21.15,36552,80,TCP,ALLOW
1567,2025-09-04 15:22:00,172.31.244.15,10.146.125.166,13490,80,UDP,DENY
1568,2025-09-06 01:35:00,192.168.93.192,172.29.214.54,4090,443,TCP,DENY
1569,2025-09-07 02:37:00,192.168.14.223,10.29.88.76,42284,22,TCP,DENY
1570,2025-09-05 17:22:00,192.168.63.87,10.216.122.137,36283,22,TCP,DENY
1571,2025-09-06 14:00:00,10.110.43.26,172.16.152.235,48588,8080,TCP,DROP
1572,2025-09-04 19:27:00,172.28.151.141,172.21.28.131,56199,3389,UDP,ALLOW
1573,2025-09-02 23:18:00,172.16.145.236,10.144.170.149,43820,8080,TCP,ALLOW
1574,2025-09-06 14:50:00,172.28.127.144,10.30.99.245,64258,22,UDP,ALLOW
1575,2025-09-05 18:19:00,192.168.168.32,10.116.73.189,19977,8080,UDP,DROP
1576,2025-09-04 21:31:00,10.115.58.130,10.132.208.56,26056,443,TCP,DENY
1577,2025-09-07 20:25:00,10.24.151.193,172.29.222.10,38569,22,TCP,DROP
1578,2025-09-05 22:07:00,172.21.60.54,192.168.180.10,1793,443,UDP,ALLOW
1579,2025-09-07 01:43:00,192.168.172.189,10.227.195.82,18477,3389,UDP,DENY
1580,2025-09-04 00:42:00,192.168.250.72,192.168.104.252,60008,80,UDP,DROP
1581,2025-09-07 16:47:00,172.27.147.64,192.168.87.85,25171,8080,UDP,ALLOW
1582,2025-09-02 16:48:00,192.168.132.182,10.50.218.14,11625,80,TCP,ALLOW
1583,2025-09-03 22:40:00,172.30.78.206,172.30.195.74,7758,8080,UDP,ALLOW
1584,2025-09-04 22:53:00,192.168.158.55,192.168.49.184,14403,443,UDP,ALLOW
1585,2025-09-04 18:41:00,172.29.24.178,10.140.222.244,12698,8080,UDP,DENY
1586,2025-09-04 07:44:00,10.139.105.29,192.168.245.16,55916,22,UDP,DENY
1587,2025-09-07 06:29:00,10.241.107.137,172.21.18.196,44502,443,UDP,ALLOW
1588,2025-09-07 12:45:00,10.233.217.22,192.168.23.33,63323,443,TCP,DROP
1589,2025-09-03 10:44:00,10.53.28.253,10.49.220.244,61206,22,UDP,DROP
1590,2025-09-05 04:33:00,192.168.191.161,10.228.80.75,45252,22,TCP,DENY
1591,2025-09-05 06:13:00,172.18.174.68,172.21.238.25,14928,3389,UDP,DROP
1592,2025-09-04 00:39:00,192.168.58.217,172.18.108.240,21498,443,UDP,ALLOW
1593,2025-09-04 00:15:00,172.27.131.157,192.168.157.175,31089,80,UDP,ALLOW
1594,2025-09-07 03:24:00,192.168.8.14,10.59.138.212,58642,22,TCP,DROP
1595,2025-09-03 23:32:00,172.26.239.65,192.168.120.81,13360,3389,TCP,DENY
1596,2025-09-04 14:03:00,10.196.59.48,10.2.204.154,7739,22,UDP,DROP
1597,2025-09-02 15:37:00,10.60.134.84,192.168.99.255,1174,8080,UDP,DROP
1598,2025-09-02 10:28:00,10.234.97.150,172.30.63.33,34936,22,UDP,DENY
1599,2025-09-03 07:52:00,192.168.24.104,172.17.174.160,56441,80,TCP,ALLOW
1600,2025-09-06 12:40:00,10.150.221.16,10.16.213.241,60471,8080,UDP,DENY
1601,2025-09-02 21:42:00,192.168.189.213,10.62.80.60,17672,80,UDP,DENY
1602,2025-09-01 09:14:00,10.58.208.74,10.16.47.5,36126,80,UDP,DROP
1603,2025-09-04 21:30:00,192.168.247.7,172.30.126.160,34807,8080,TCP,ALLOW
1604,2025-09-07 18:14:00,172.17.65.126,172.30.55.65,12125,443,UDP,DROP
1605,2025-09-06 23:02:00,192.168.158.182,10.50.129.213,25244,80,TCP,DROP
1606,2025-09-02 10:26:00,172.18.186.10,172.22.252.98,4570,80,TCP,DROP
1607,2025-09-03 19:34:00,192.168.44.6,10.97.74.63,22344,443,TCP,ALLOW
1608,2025-09-01 19:44:00,172.31.2.32,192.168.106.163,27732,443,TCP,DENY
1609,2025-09-03 08:34:00,192.168.183.92,172.25.117.244,32835,443,UDP,DENY
1610,2025-09-02 08:05:00,10.200.68.167,10.100.215.45,47454,8080,TCP,DENY
1611,2025-09-03 14:00:00,10.23.69.222,192.168.41.188,33378,8080,UDP,ALLOW
1612,2025-09-04 02:32:00,172.30.110.200,172.28.62.255,14441,3389,TCP,DENY
1613,2025-09-06 06:00:00,172.24.178.107,172.23.148.209,7946,22,UDP,DENY
1614,2025-09-04 06:25:00,192.168.174.53,172.20.191.73,20805,3389,TCP,ALLOW
1615,2025-09-04 17:30:00,10.218.156.61,192.168.194.14,33538,443,TCP,DROP
1616,2025-09-01 22:35:00,192.168.173.21,10.1.215.245,20312,22,TCP,DROP
1617,2025-09-03 10:55:00,192.168.46.168,10.173.126.11,9188,3389,UDP,DROP
1618,2025-09-01 00:36:00,192.168.228.93,172.16.203.97,37131,443,TCP,DENY
1619,2025-09-06 03:08:00,10.103.77.190,10.63.54.68,20918,8080,UDP,DENY
1620,2025-09-01 08:40:00,10.217.221.195,172.25.71.229,12746,80,TCP,ALLOW
1621,2025-09-07 02:44:00,172.31.110.33,192.168.247.93,19491,22,UDP,DENY
1622,2025-09-03 18:22:00,172.29.228.60,192.168.29.143,32087,3389,TCP,DROP
1623,2025-09-07 00:42:00,10.206.193.93,10.21.19.143,24774,3389,UDP,DROP
1624,2025-09-02 07:01:00,172.22.71.165,10.0.206.161,27620,80,UDP,DENY
1625,2025-09-07 11:12:00,192.168.194.116,192.168.106.163,14204,22,UDP,ALLOW
1626,2025-09-07 03:29:00,10.224.98.208,172.23.196.2,18604,80,TCP,DROP
1627,2025-09-01 17:05:00,192.168.139.228,10.228.16.222,27488,80,UDP,DENY
1628,2025-09-02 18:07:00,192.168.221.154,192.168.92.76,41301,3389,UDP,ALLOW
1629,2025-09-04 07:09:00,172.31.106.182,192.168.237.48,60016,8080,UDP,DENY
1630,2025-09-02 09:32:00,10.25.124.147,10.55.149.78,12912,8080,UDP,ALLOW
1631,2025-09-04 09:33:00,10.124.129.224,172.26.54.113,13149,3389,TCP,ALLOW
1632,2025-09-06 06:05:00,172.20.123.229,172.20.31.6,8135,80,UDP,ALLOW
1633,2025-09-06 13:18:00,10.116.219.81,172.23.97.253,12142,443,TCP,ALLOW
1634,2025-09-04 15:58:00,192.168.148.0,192.168.77.188,18699,8080,UDP,DROP
1635,2025-09-02 07:55:00,192.168.77.77,10.193.211.136,28203,3389,TCP,DROP
1636,2025-09-05 08:15:00,10.147.76.30,192.168.214.61,51636,443,UDP,DENY
1637,2025-09-01 00:44:00,192.168.12.159,172.19.56.252,13730,3389,UDP,DROP
1638,2025-09-04 10:29:00,10.67.249.253,10.121.223.42,47648,8080,UDP,DENY
1639,2025-09-07 01:43:00,192.168.100.184,10.235.213.167,9869,22,UDP,DENY
1640,2025-09-01 17:41:00,192.168.24.21,10.184.39.0,26167,80,TCP,ALLOW
1641,2025-09-03 05:34:00,172.17.104.167,10.6.169.185,35095,3389,UDP,DENY
1642,2025-09-03 00:04:00,10.85.161.73,192.168.125.81,2062,8080,UDP,DENY
1643,2025-09-05 00:01:00,192.168.252.231,192.168.119.24,56563,8080,TCP,ALLOW
1644,2025-09-07 05:31:00,10.186.194.8,172.17.159.158,24005,8080,UDP,DROP
1645,2025-09-05 14:34:00,192.168.231.200,172.31.91.47,44680,3389,UDP,DENY
1646,2025-09-03 04:58:00,172.30.158.112,172.29.68.25,1081,8080,UDP,DENY
1647,2025-09-01 12:12:00,172.24.73.253,192.168.32.90,36821,3389,UDP,ALLOW
1648,2025-09-06 19:41:00,192.168.74.192,192.168.36.14,31477,80,TCP,ALLOW
1649,2025-09-05 13:55:00,10.135.174.75,192.168.151.160,56105,80,UDP,DROP
1650,2025-09-05 11:09:00,192.168.117.131,192.168.47.159,6579,443,TCP,DENY
1651,2025-09-01 15:56:00,172.16.194.26,10.20.77.85,4263,80,UDP,DENY
1652,2025-09-06 03:25:00,10.127.170.197,10.179.248.51,10675,80,UDP,DENY
1653,2025-09-01 20:11:00,192.168.206.239,192.168.168.243,58033,3389,TCP,DROP
1654,2025-09-07 16:05:00,10.205.5.224,10.224.95.48,28552,3389,TCP,ALLOW
1655,2025-09-06 23:37:00,10.63.51.186,10.59.210.171,28543,80,TCP,DENY
1656,2025-09-04 10:11:00,172.21.145.160,10.180.218.180,61380,80,UDP,DROP
1657,2025-09-05 21:00:00,172.30.30.66,172.28.143.70,16255,3389,UDP,ALLOW
1658,2025-09-04 04:05:00,192.168.218.100,172.29.195.249,5503,8080,TCP,DENY
1659,2025-09-07 07:48:00,192.168.51.106,172.31.24.178,19176,3389,TCP,DENY
1660,2025-09-04 10:11:00,192.168.86.252,10.174.114.186,14699,22,UDP,DROP
1661,2025-09-03 18:47:00,172.26.219.17,172.20.98.94,10930,22,TCP,ALLOW
1662,2025-09-04 04:10:00,172.30.89.62,172.17.71.113,59320,80,UDP,ALLOW
1663,2025-09-01 08:34:00,172.18.203.5,10.25.121.25,33260,8080,UDP,DROP
1664,2025-09-07 10:32:00,10.179.3.217,10.243.66.218,7488,22,TCP,ALLOW
1665,2025-09-07 12:59:00,172.26.15.191,10.24.51.52,59122,3389,UDP,DENY
1666,2025-09-01 00:13:00,172.16.86.250,172.29.140.72,47449,3389,TCP,DENY
1667,2025-09-05 21:19:00,192.168.183.58,10.101.125.248,27831,8080,UDP,DROP
1668,2025-09-02 14:16:00,172.24.211.47,172.19.212.188,22096,80,UDP,DENY
1669,2025-09-04 07:39:00,10.157.184.251,10.93.34.243,42496,22,UDP,DROP
1670,2025-09-03 12:26:00,10.156.81.138,172.19.167.194,59477,8080,UDP,DENY
1671,2025-09-03 01:01:00,192.168.107.187,10.232.85.241,12363,3389,UDP,DROP
1672,2025-09-01 18:50:00,10.145.37.128,172.31.165.86,54863,3389,UDP,ALLOW
1673,2025-09-02 05:00:00,192.168.74.233,172.30.37.111,38689,3389,TCP,ALLOW
1674,2025-09-04 06:13:00,10.191.13.79,172.21.162.11,34275,443,TCP,ALLOW
1675,2025-09-04 17:01:00,10.170.204.54,192.168.215.51,60343,443,UDP,DENY
1676,2025-09-04 10:32:00,172.20.132.78,192.168.247.68,10975,3389,UDP,ALLOW
1677,2025-09-05 19:46:00,10.58.238.197,10.145.250.74,63494,3389,TCP,ALLOW
1678,2025-09-02 11:05:00,10.180.35.25,172.24.159.143,62027,3389,UDP,DROP
1679,2025-09-03 09:19:00,172.23.208.162,192.168.214.46,11811,443,TCP,DENY
1680,2025-09-06 10:28:00,172.19.231.77,192.168.98.21,8852,80,TCP,DROP
1681,2025-09-06 07:27:00,192.168.117.69,192.168.84.78,48300,8080,UDP,DENY
1682,2025-09-06 19:10:00,10.74.31.215,192.168.8.61,22388,3389,UDP,DROP
1683,2025-09-05 04:33:00,172.29.201.113,172.20.123.241,15383,22,UDP,DENY
1684,2025-09-07 01:01:00,10.231.142.78,192.168.136.85,31478,443,UDP,DENY
1685,2025-09-06 19:51:00,10.34.207.239,172.26.207.123,33818,80,TCP,DROP
1686,2025-09-06 21:32:00,192.168.8.4,172.19.139.9,33067,3389,UDP,ALLOW
1687,2025-09-04 03:35:00,172.30.157.118,172.17.23.70,44167,3389,TCP,DENY
1688,2025-09-02 14:16:00,192.168.174.84,192.168.166.193,29467,22,UDP,DROP
1689,2025-09-01 15:39:00,192.168.244.124,192.168.85.121,28935,8080,UDP,DENY
1690,2025-09-02 15:04:00,172.19.132.103,10.247.47.4,55673,8080,UDP,DROP
1691,2025-09-03 22:00:00,192.168.193.197,172.16.116.248,21166,3389,TCP,ALLOW
1692,2025-09-03 15:12:00,10.235.2.208,10.135.132.213,10355,80,TCP,ALLOW
1693,2025-09-07 17:51:00,192.168.45.65,10.82.129.145,57752,8080,UDP,DENY
1694,2025-09-06 02:29:00,10.113.145.78,192.168.139.52,45360,3389,UDP,ALLOW
1695,2025-09-02 16:48:00,172.24.21.212,10.193.30.25,61008,3389,TCP,DENY
1696,2025-09-06 18:51:00,192.168.33.150,10.60.167.137,2472,22,TCP,DROP
1697,2025-09-02 11:45:00,192.168.31.83,192.168.9.227,10453,80,UDP,DROP
1698,2025-09-07 13:49:00,192.168.97.5,10.172.111.133,23651,22,UDP,DROP
1699,2025-09-05 13:45:00,10.225.164.112,10.168.14.204,5883,8080,TCP,DENY
1700,2025-09-04 01:24:00,10.133.56.54,10.50.81.143,30997,22,UDP,DROP
1701,2025-09-06 22:22:00,10.139.6.93,172.30.19.96,27925,443,UDP,ALLOW
1702,2025-09-07 08:37:00,192.168.134.40,10.195.190.202,50874,80,TCP,DROP
1703,2025-09-06 18:17:00,10.233.212.230,172.26.5.161,10674,443,UDP,DENY
1704,2025-09-02 19:11:00,192.168.117.93,192.168.15.193,60525,8080,TCP,ALLOW
1705,2025-09-04 09:53:00,10.74.153.147,172.18.217.11,38433,80,UDP,ALLOW
1706,2025-09-06 23:39:00,192.168.224.220,192.168.115.200,30007,3389,TCP,ALLOW
1707,2025-09-03 19:08:00,10.163.176.193,10.56.129.10,6606,22,TCP,DENY
1708,2025-09-04 16:13:00,192.168.242.137,10.88.161.228,52602,8080,TCP,DENY
1709,2025-09-02 00:49:00,10.7.199.12,172.29.203.90,42412,22,UDP,DROP
1710,2025-09-07 10:05:00,10.161.185.91,192.168.11.223,36337,80,TCP,DENY
1711,2025-09-02 03:39:00,10.99.111.224,192.168.132.50,64387,443,TCP,ALLOW
1712,2025-09-07 15:19:00,172.27.253.35,192.168.99.100,41266,8080,UDP,DROP
1713,2025-09-01 05:25:00,172.21.76.138,10.19.119.65,52031,8080,TCP,ALLOW
1714,2025-09-01 14:03:00,10.75.210.111,172.28.199.75,10528,443,TCP,ALLOW
1715,2025-09-06 05:35:00,192.168.18.16,192.168.244.19,48155,443,TCP,ALLOW
1716,2025-09-05 16:22:00,172.23.124.16,10.209.30.1,58045,80,TCP,DROP
1717,2025-09-03 04:48:00,172.19.136.215,172.20.251.109,33742,22,UDP,ALLOW
1718,2025-09-02 05:26:00,10.75.21.241,192.168.210.146,12873,8080,TCP,DENY
1719,2025-09-06 19:54:00,172.24.205.243,172.29.79.192,28362,22,UDP,ALLOW
1720,2025-09-05 22:55:00,192.168.231.16,10.158.133.27,10081,22,TCP,DROP
1721,2025-09-03 12:27:00,192.168.93.36,10.96.117.203,22312,3389,UDP,ALLOW
1722,2025-09-06 22:51:00,172.21.34.41,172.18.44.247,18556,443,UDP,DENY
1723,2025-09-04 23:39:00,192.168.18.241,192.168.243.115,10227,22,UDP,DENY
1724,2025-09-04 08:39:00,10.111.117.161,192.168.101.53,44053,8080,TCP,DENY
1725,2025-09-02 16:57:00,192.168.186.130,172.26.235.171,38717,22,TCP,ALLOW
1726,2025-09-03 15:18:00,10.99.73.60,192.168.185.227,21558,443,TCP,DROP
1727,2025-09-07 01:06:00,172.23.8.220,172.18.10.226,51895,3389,TCP,ALLOW
1728,2025-09-02 14:35:00,172.30.218.64,192.168.149.145,64455,3389,UDP,ALLOW
1729,2025-09-05 07:04:00,10.9.8.131,10.76.174.120,4639,22,UDP,ALLOW
1730,2025-09-07 19:51:00,192.168.250.10,10.114.228.31,32058,22,UDP,DENY
1731,2025-09-02 13:35:00,10.144.238.237,10.95.181.163,64301,3389,UDP,DENY
1732,2025-09-04 04:07:00,10.64.200.7,172.18.191.73,54361,80,UDP,ALLOW
1733,2025-09-05 10:51:00,10.40.189.196,10.192.161.10,51313,3389,UDP,DENY
1734,2025-09-07 19:26:00,172.18.198.78,192.168.255.26,29243,22,TCP,DROP
1735,2025-09-06 18:02:00,172.26.228.152,172.31.15.223,19065,8080,TCP,ALLOW
1736,2025-09-06 23:17:00,192.168.149.136,172.28.50.192,45924,3389,UDP,ALLOW
1737,2025-09-02 04:58:00,192.168.228.66,192.168.122.209,5055,3389,UDP,DROP
1738,2025-09-06 09:49:00,10.57.194.131,10.74.5.153,22541,3389,UDP,DENY
1739,2025-09-01 02:08:00,10.150.230.171,10.57.82.71,8748,443,UDP,DENY
1740,2025-09-01 05:18:00,192.168.244.153,192.168.153.160,45523,22,TCP,DENY
1741,2025-09-02 00:14:00,10.71.17.53,192.168.158.23,52465,443,UDP,DENY
1742,2025-09-01 14:47:00,172.21.151.216,10.228.177.92,25692,80,UDP,DENY
1743,2025-09-05 12:05:00,192.168.27.239,172.16.79.129,17846,22,UDP,DROP
1744,2025-09-03 00:23:00,172.21.42.99,172.20.53.89,39010,8080,TCP,DENY
1745,2025-09-04 18:37:00,10.195.225.126,10.95.69.156,42590,22,UDP,ALLOW
1746,2025-09-05 20:16:00,10.113.166.73,192.168.231.36,7055,443,TCP,DENY
1747,2025-09-02 01:45:00,172.19.69.159,192.168.81.105,36321,3389,UDP,DENY
1748,2025-09-03 08:54:00,10.84.22.89,192.168.57.26,29117,22,UDP,DENY
1749,2025-09-02 06:20:00,192.168.166.10,192.168.219.213,62754,22,TCP,DENY
1750,2025-09-03 20:04:00,192.168.180.171,192.168.3.112,60879,443,UDP,DENY
1751,2025-09-03 12:14:00,172.22.83.106,192.168.201.200,3067,80,UDP,ALLOW
1752,2025-09-06 11:05:00,10.223.38.68,172.21.207.101,41730,443,UDP,ALLOW
1753,2025-09-04 11:45:00,192.168.56.22,192.168.14.223,13902,443,UDP,DENY
1754,2025-09-04 02:35:00,172.28.228.192,10.226.80.225,51685,8080,TCP,DROP
1755,2025-09-02 21:04:00,10.219.251.27,172.30.6.14,11586,22,UDP,ALLOW
1756,2025-09-07 07:48:00,10.255.155.29,192.168.177.37,9413,443,TCP,ALLOW
1757,2025-09-04 08:49:00,192.168.107.23,192.168.15.165,2020,22,TCP,DENY
1758,2025-09-02 18:48:00,10.129.133.5,192.168.166.37,54391,22,TCP,DENY
1759,2025-09-06 09:12:00,192.168.228.120,192.168.122.124,62165,80,TCP,ALLOW
1760,2025-09-04 01:36:00,192.168.140.96,10.13.207.9,27065,22,UDP,ALLOW
1761,2025-09-02 14:43:00,10.140.252.122,10.98.232.3,47259,8080,UDP,DROP
1762,2025-09-05 17:43:00,10.114.190.181,192.168.37.217,49966,22,UDP,DROP
1763,2025-09-01 15:35:00,172.30.64.139,172.22.139.200,18984,443,TCP,DENY
1764,2025-09-07 20:34:00,172.31.21.62,10.177.35.112,8862,8080,UDP,DENY
1765,2025-09-05 18:00:00,10.48.141.45,10.76.131.182,55191,443,UDP,ALLOW
1766,2025-09-01 15:50:00,172.17.1.77,10.79.164.3,10559,3389,TCP,DROP
1767,2025-09-07 22:37:00,172.20.97.43,172.25.102.146,35026,22,TCP,DENY
1768,2025-09-01 17:44:00,10.238.252.68,172.25.225.154,64274,443,UDP,ALLOW
1769,2025-09-03 22:06:00,172.26.228.161,10.162.150.69,55828,22,UDP,ALLOW
1770,2025-09-04 18:39:00,172.30.22.83,172.29.102.99,46904,443,UDP,DROP
1771,2025-09-06 13:24:00,192.168.146.99,192.168.231.96,18696,80,TCP,DENY
1772,2025-09-06 22:09:00,10.147.76.102,10.252.107.31,47219,80,TCP,ALLOW
1773,2025-09-03 14:21:00,192.168.23.114,10.241.97.218,24107,443,UDP,ALLOW
1774,2025-09-03 07:07:00,172.21.117.129,172.29.127.32,52803,8080,UDP,DROP
1775,2025-09-01 07:07:00,192.168.169.72,192.168.201.178,17552,22,UDP,DENY
1776,2025-09-05 08:04:00,172.27.99.144,10.86.127.46,30776,80,UDP,ALLOW
1777,2025-09-02 11:53:00,10.69.0.230,172.25.247.237,18766,3389,TCP,ALLOW
1778,2025-09-04 05:58:00,10.2.194.98,172.16.125.61,30223,8080,TCP,ALLOW
1779,2025-09-01 07:46:00,192.168.106.194,172.25.41.122,50287,8080,TCP,DENY
1780,2025-09-01 06:40:00,172.16.244.197,192.168.243.179,61540,22,TCP,DENY
1781,2025-09-02 18:23:00,172.19.174.200,192.168.0.215,38548,80,UDP,DENY
1782,2025-09-03 11:15:00,192.168.240.68,10.92.156.18,42081,443,UDP,DENY
1783,2025-09-03 13:51:00,10.184.174.157,192.168.97.45,25827,443,UDP,DENY
1784,2025-09-04 12:34:00,10.214.21.184,172.21.151.87,40005,3389,UDP,DENY
1785,2025-09-07 15:43:00,192.168.174.241,10.128.112.106,26291,443,TCP,ALLOW
1786,2025-09-04 16:31:00,10.73.119.222,10.99.214.149,13511,80,UDP,ALLOW
1787,2025-09-06 14:45:00,172.16.26.25,10.156.82.91,56961,22,UDP,DENY
1788,2025-09-02 08:07:00,10.246.237.157,172.21.240.104,37305,3389,UDP,ALLOW
1789,2025-09-05 05:48:00,10.10.171.49,172.21.230.17,35130,8080,TCP,DROP
1790,2025-09-07 09:01:00,192.168.236.59,10.230.187.4,46084,80,UDP,DROP
1791,2025-09-02 18:00:00,172.27.206.78,192.168.125.48,35124,3389,UDP,DROP
1792,2025-09-04 03:16:00,172.28.194.11,192.168.106.90,22659,22,TCP,DROP
1793,2025-09-02 18:59:00,192.168.110.198,10.147.147.72,41062,80,TCP,DROP
1794,2025-09-06 00:57:00,192.168.34.184,172.20.18.93,9650,443,UDP,ALLOW
1795,2025-09-03 08:30:00,192.168.69.93,192.168.61.25,65309,8080,TCP,ALLOW
1796,2025-09-04 15:40:00,192.168.250.93,192.168.191.13,7633,80,TCP,DENY
1797,2025-09-01 13:54:00,192.168.13.119,172.30.78.234,35952,443,TCP,ALLOW
1798,2025-09-05 05:11:00,192.168.51.74,10.36.191.154,25858,8080,TCP,DENY
1799,2025-09-03 12:23:00,10.144.5.144,10.83.79.181,42718,3389,UDP,DENY
1800,2025-09-03 21:38:00,172.26.98.223,10.98.158.66,30277,3389,TCP,DENY
1801,2025-09-07 17:42:00,10.99.12.129,192.168.191.104,48044,22,UDP,DENY
1802,2025-09-05 07:57:00,192.168.197.200,172.18.96.100,1721,80,UDP,DENY
1803,2025-09-01 03:15:00,172.18.198.31,192.168.106.237,45138,22,UDP,DROP
1804,2025-09-01 04:29:00,10.159.203.87,192.168.248.13,12431,3389,UDP,DROP
1805,2025-09-02 23:27:00,10.184.114.17,172.16.92.209,20783,8080,UDP,DENY
1806,2025-09-01 22:55:00,192.168.145.89,10.224.240.221,34985,3389,TCP,ALLOW
1807,2025-09-05 01:36:00,10.217.88.29,192.168.93.91,40566,3389,UDP,ALLOW
1808,2025-09-01 22:01:00,172.30.144.236,192.168.159.31,14294,443,UDP,ALLOW
1809,2025-09-01 14:50:00,10.71.12.128,172.25.139.32,52405,3389,TCP,DROP
1810,2025-09-04 10:07:00,192.168.91.0,172.17.32.0,16969,80,TCP,DROP
1811,2025-09-06 17:28:00,192.168.133.84,10.44.166.176,10282,22,UDP,ALLOW
1812,2025-09-01 14:46:00,192.168.74.114,192.168.170.243,46789,3389,TCP,DENY
1813,2025-09-06 13:08:00,172.18.48.140,192.168.3.88,7460,80,UDP,ALLOW
1814,2025-09-02 00:52:00,192.168.29.167,192.168.119.236,49729,443,TCP,DROP
1815,2025-09-02 20:07:00,10.121.242.172,10.142.98.136,61049,8080,UDP,DROP
1816,2025-09-01 17:03:00,192.168.43.0,10.75.171.183,43118,443,UDP,ALLOW
1817,2025-09-05 23:08:00,172.19.190.4,172.31.88.97,4596,3389,TCP,ALLOW
1818,2025-09-02 03:21:00,192.168.29.42,192.168.96.88,12681,80,TCP,DENY
1819,2025-09-06 09:49:00,172.28.214.191,192.168.101.165,12242,443,UDP,ALLOW
1820,2025-09-05 21:31:00,192.168.36.231,172.30.188.92,23408,3389,UDP,ALLOW
1821,2025-09-06 19:57:00,172.19.209.43,10.162.20.208,27825,8080,TCP,DENY
1822,2025-09-05 22:08:00,10.64.67.44,172.17.42.58,24257,443,UDP,DENY
1823,2025-09-06 02:16:00,192.168.73.229,192.168.184.54,61588,3389,TCP,DROP
1824,2025-09-03 07:57:00,10.185.25.156,192.168.91.71,51381,443,TCP,ALLOW
1825,2025-09-02 18:29:00,10.181.105.139,10.3.240.9,21817,443,TCP,ALLOW
1826,2025-09-05 19:59:00,172.22.253.226,192.168.50.12,45682,443,UDP,DENY
1827,2025-09-05 21:27:00,10.203.11.47,192.168.77.44,1031,3389,TCP,DENY
1828,2025-09-01 20:10:00,192.168.160.105,192.168.174.105,37421,22,UDP,DROP
1829,2025-09-02 01:09:00,172.27.186.129,192.168.47.131,62746,22,UDP,DENY
1830,2025-09-01 15:53:00,172.22.207.245,172.22.178.54,22489,8080,UDP,ALLOW
1831,2025-09-06 22:16:00,192.168.173.252,172.29.114.248,24861,443,UDP,ALLOW
1832,2025-09-03 11:47:00,10.134.1.197,172.20.58.100,53851,22,UDP,DENY
1833,2025-09-06 13:49:00,192.168.110.58,192.168.125.230,59196,80,UDP,DENY
1834,2025-09-03 18:47:00,10.16.195.239,192.168.248.238,11593,22,UDP,ALLOW
1835,2025-09-05 11:34:00,192.168.33.202,172.28.248.208,53901,80,UDP,DROP
1836,2025-09-02 18:55:00,192.168.208.116,172.31.161.186,47635,3389,UDP,ALLOW
